fact,explanation,action,gen_time
"[0.049805067, 0.065714486, -0.0005707451, 0.011431784, -0.07674475, 0.042851932, 0.0, 0.0]","[-0.03674965, 1.4403948, -0.6001459, 0.15719587, 0.029330144, 0.038654923, 0.0, 0.0]",0,10.800827026367188
"[-0.020371724, 0.65596575, -0.02663515, -0.0019190757, -0.006843266, -0.0010705525, 0.0, 0.0]","[0.02592888, 1.4422522, 0.4398834, 0.16581196, -0.02480149, -0.096490785, 0.0, 0.0]",0,10.471684217453003
"[-0.020371724, 0.65596575, -0.02663515, -0.0019190757, -0.006843266, -0.0010705525, 0.0, 0.0]","[0.042598534, 1.3659984, 0.690358, -0.39944115, -0.021735642, 0.021477077, 0.0, 0.0]",0,10.471684217453003
"[-0.020371724, 0.65596575, -0.02663515, -0.0019190757, -0.006843266, -0.0010705525, 0.0, 0.0]","[0.021259595, 1.3459973, 0.34490153, -0.42988676, -0.017380748, -0.064732425, 0.0, 0.0]",0,10.471684217453003
"[-0.020371724, 0.65596575, -0.02663515, -0.0019190757, -0.006843266, -0.0010705525, 0.0, 0.0]","[0.011024475, 1.3727407, 0.16703467, -0.27286178, -0.025034793, -0.06919098, 0.0, 0.0]",0,10.471684217453003
"[-0.020371724, 0.65596575, -0.02663515, -0.0019190757, -0.006843266, -0.0010705525, 0.0, 0.0]","[0.029039193, 1.361397, 0.47371307, -0.38732156, -0.029385587, -0.07099204, 0.0, 0.0]",0,10.471684217453003
"[-0.40752238, 1.1502584, 0.043021366, -0.0001417446, 0.022063147, -0.009157521, 0.0, 0.0]","[0.041069794, 1.3667207, 0.68300676, -0.35343593, -0.027495962, -0.017577793, 0.0, 0.0]",2,11.374361276626587
"[-0.40752238, 1.1502584, 0.043021366, -0.0001417446, 0.022063147, -0.009157521, 0.0, 0.0]","[-0.036412716, 1.412554, -0.5876414, -0.04483956, 0.025580876, -0.0028969035, 0.0, 0.0]",2,11.374361276626587
"[-0.40752238, 1.1502584, 0.043021366, -0.0001417446, 0.022063147, -0.009157521, 0.0, 0.0]","[-0.032734204, 1.4122875, -0.53333247, -0.049441583, 0.020031897, -0.0099203, 0.0, 0.0]",2,11.374361276626587
"[-0.40752238, 1.1502584, 0.043021366, -0.0001417446, 0.022063147, -0.009157521, 0.0, 0.0]","[-0.046611976, 1.4333253, -0.764955, 0.09941868, 0.04532754, 0.071901724, 0.0, 0.0]",2,11.374361276626587
"[-0.027046967, 0.2523212, -0.008538499, -0.031108227, -0.015756108, -0.0073088445, 0.0, 0.0]","[0.013231754, 1.4497046, 0.19680679, 0.22476478, -0.0018527316, 0.07901226, 0.0, 0.0]",2,11.58402132987976
"[-0.027046967, 0.2523212, -0.008538499, -0.031108227, -0.015756108, -0.0073088445, 0.0, 0.0]","[-0.045329858, 1.4314971, -0.7427558, 0.09144731, 0.030716661, 0.017813649, 0.0, 0.0]",2,11.58402132987976
"[-0.027046967, 0.2523212, -0.008538499, -0.031108227, -0.015756108, -0.0073088445, 0.0, 0.0]","[-0.038087368, 1.3469138, -0.62890756, -0.52198493, 0.034338236, 0.037764497, 0.0, 0.0]",2,11.58402132987976
"[-0.027046967, 0.2523212, -0.008538499, -0.031108227, -0.015756108, -0.0073088445, 0.0, 0.0]","[0.031266592, 1.4698333, 0.5232755, 0.38145617, -0.03199882, -0.10091271, 0.0, 0.0]",2,11.58402132987976
"[-0.3422231, 0.15166254, -0.12524477, 0.0048895692, -0.018448468, -0.041252412, 0.0, 0.0]","[0.044771384, 1.3887448, 0.72985613, -0.21829574, -0.037129104, -0.038257785, 0.0, 0.0]",0,9.947112798690796
"[-0.3422231, 0.15166254, -0.12524477, 0.0048895692, -0.018448468, -0.041252412, 0.0, 0.0]","[0.014332962, 1.3825152, 0.23874862, -0.21440251, -0.012279499, 0.0010383112, 0.0, 0.0]",0,9.947112798690796
"[-0.3422231, 0.15166254, -0.12524477, 0.0048895692, -0.018448468, -0.041252412, 0.0, 0.0]","[0.020765686, 1.3490827, 0.34751555, -0.44296685, -0.0108730635, -0.027384037, 0.0, 0.0]",0,9.947112798690796
"[0.15924892, 0.84790236, -0.022035059, -0.0039619384, 0.001108377, 0.025281325, 0.0, 0.0]","[-0.033249665, 1.3668507, -0.5414852, -0.39337382, 0.03211121, 0.033983782, 0.0, 0.0]",2,10.63388204574585
"[0.15924892, 0.84790236, -0.022035059, -0.0039619384, 0.001108377, 0.025281325, 0.0, 0.0]","[-0.033383656, 1.4670482, -0.55746615, 0.3694976, 0.019008715, 0.047184203, 0.0, 0.0]",2,10.63388204574585
"[0.15924892, 0.84790236, -0.022035059, -0.0039619384, 0.001108377, 0.025281325, 0.0, 0.0]","[0.035455324, 1.4095776, 0.6179019, -0.0761819, -0.043449204, -0.22291532, 0.0, 0.0]",2,10.63388204574585
"[0.15924892, 0.84790236, -0.022035059, -0.0039619384, 0.001108377, 0.025281325, 0.0, 0.0]","[-0.040077496, 1.4065366, -0.64733684, -0.0990393, 0.01929578, -0.031991605, 0.0, 0.0]",2,10.63388204574585
"[0.441078, 0.83527523, 0.37934235, -0.8804453, -1.2522869, -1.5189023, 0.0, 0.0]","[0.043554116, 1.328976, 0.7300197, -0.6185185, -0.04216384, -0.08602333, 0.0, 0.0]",3,9.18674349784851
"[0.441078, 0.83527523, 0.37934235, -0.8804453, -1.2522869, -1.5189023, 0.0, 0.0]","[0.015569115, 1.3427109, 0.26574627, -0.4483234, -0.022501003, -0.08167495, 0.0, 0.0]",3,9.18674349784851
"[0.11815472, 0.90432286, -0.004011851, -0.01882139, 0.011383004, -0.041331515, 0.0, 0.0]","[-0.032901, 1.4466943, -0.5256802, 0.19918184, 0.011551816, -0.06076951, 0.0, 0.0]",2,10.789157152175903
"[0.11815472, 0.90432286, -0.004011851, -0.01882139, 0.011383004, -0.041331515, 0.0, 0.0]","[0.036294747, 1.3797282, 0.58980125, -0.29723042, -0.025005339, -0.0052710595, 0.0, 0.0]",2,10.789157152175903
"[0.11815472, 0.90432286, -0.004011851, -0.01882139, 0.011383004, -0.041331515, 0.0, 0.0]","[0.034053992, 1.4442236, 0.5607437, 0.24701788, -0.029715726, -0.06892828, 0.0, 0.0]",2,10.789157152175903
"[0.11815472, 0.90432286, -0.004011851, -0.01882139, 0.011383004, -0.041331515, 0.0, 0.0]","[0.0045698164, 1.4676291, 0.080190375, 0.35328946, 0.008477493, 0.006334541, 0.0, 0.0]",2,10.789157152175903
"[0.11815472, 0.90432286, -0.004011851, -0.01882139, 0.011383004, -0.041331515, 0.0, 0.0]","[-0.037136078, 1.416077, -0.6065613, -0.028261064, 0.028229937, 0.024779238, 0.0, 0.0]",2,10.789157152175903
"[0.05632038, 0.93527573, 0.026268873, -0.008913982, 0.035061453, -0.004383016, 0.0, 0.0]","[0.0113747595, 1.4208741, 0.20331986, 0.02416386, -0.011946324, -0.09758957, 0.0, 0.0]",2,10.786122560501099
"[0.05632038, 0.93527573, 0.026268873, -0.008913982, 0.035061453, -0.004383016, 0.0, 0.0]","[0.041358758, 1.3643005, 0.67157376, -0.41226783, -0.027831221, -0.0023000026, 0.0, 0.0]",2,10.786122560501099
"[0.05632038, 0.93527573, 0.026268873, -0.008913982, 0.035061453, -0.004383016, 0.0, 0.0]","[-0.036784075, 1.4456551, -0.59355843, 0.19176225, 0.03152327, 0.0047204616, 0.0, 0.0]",2,10.786122560501099
"[0.05632038, 0.93527573, 0.026268873, -0.008913982, 0.035061453, -0.004383016, 0.0, 0.0]","[-0.03926029, 1.3767142, -0.6388445, -0.31951416, 0.028313423, 0.012403127, 0.0, 0.0]",2,10.786122560501099
"[0.05632038, 0.93527573, 0.026268873, -0.008913982, 0.035061453, -0.004383016, 0.0, 0.0]","[-0.0067237853, 1.4422636, -0.10780585, 0.17517501, -0.00816224, -0.047765497, 0.0, 0.0]",2,10.786122560501099
"[-0.2883427, 1.1434755, -0.31694528, -0.09231198, 0.0007330963, -0.12032477, 0.0, 0.0]","[0.035420608, 1.4617845, 0.5853753, 0.3102932, -0.031499498, -0.06322457, 0.0, 0.0]",2,10.330856084823608
"[-0.2883427, 1.1434755, -0.31694528, -0.09231198, 0.0007330963, -0.12032477, 0.0, 0.0]","[-0.006360531, 1.412602, -0.10209918, -0.054279443, 0.009962834, 0.01063095, 0.0, 0.0]",2,10.330856084823608
"[-0.2883427, 1.1434755, -0.31694528, -0.09231198, 0.0007330963, -0.12032477, 0.0, 0.0]","[0.041277695, 1.3824912, 0.6640688, -0.2768426, -0.019211605, 0.04534492, 0.0, 0.0]",2,10.330856084823608
"[-0.2883427, 1.1434755, -0.31694528, -0.09231198, 0.0007330963, -0.12032477, 0.0, 0.0]","[-0.04067068, 1.3827602, -0.66413146, -0.25401118, 0.03754604, 0.07694258, 0.0, 0.0]",2,10.330856084823608
"[-0.2883427, 1.1434755, -0.31694528, -0.09231198, 0.0007330963, -0.12032477, 0.0, 0.0]","[-0.037092112, 1.3739657, -0.610916, -0.33982527, 0.03650231, 0.067030355, 0.0, 0.0]",2,10.330856084823608
"[-0.2883427, 1.1434755, -0.31694528, -0.09231198, 0.0007330963, -0.12032477, 0.0, 0.0]","[0.03246517, 1.4244804, 0.5600437, 0.07853393, -0.060554385, -0.28291935, 0.0, 0.0]",2,10.330856084823608
"[0.06055479, 0.20132704, 0.025653418, 0.004233426, 0.11775823, -0.020552304, 0.0, 0.0]","[-0.030988026, 1.4139563, -0.49948215, -0.039133355, 0.019078108, -0.018580323, 0.0, 0.0]",2,11.524044036865234
"[0.06055479, 0.20132704, 0.025653418, 0.004233426, 0.11775823, -0.020552304, 0.0, 0.0]","[-0.0412673, 1.3666053, -0.6773461, -0.3891048, 0.028969277, 0.02799939, 0.0, 0.0]",2,11.524044036865234
"[0.06055479, 0.20132704, 0.025653418, 0.004233426, 0.11775823, -0.020552304, 0.0, 0.0]","[-0.010005474, 1.4595582, -0.14474788, 0.32934782, 0.009842888, -0.013510639, 0.0, 0.0]",2,11.524044036865234
"[0.009173393, 1.2726536, 0.033939835, -0.03565967, 0.010497631, -0.006126234, 0.0, 0.0]","[-0.03376913, 1.4300739, -0.5499796, 0.0753509, 0.030584095, 0.029191608, 0.0, 0.0]",2,10.25628399848938
"[0.009173393, 1.2726536, 0.033939835, -0.03565967, 0.010497631, -0.006126234, 0.0, 0.0]","[0.046829224, 1.361899, 0.7637586, -0.4290704, -0.035090894, -0.025347227, 0.0, 0.0]",2,10.25628399848938
"[-0.05203743, 0.14275998, 0.019265864, 0.0013309146, -0.036317512, -0.010389017, 0.0, 0.0]","[-0.0050907135, 1.3453596, -0.09311595, -0.47110805, 0.011226378, 0.051631212, 0.0, 0.0]",0,10.988531351089478
"[-0.05203743, 0.14275998, 0.019265864, 0.0013309146, -0.036317512, -0.010389017, 0.0, 0.0]","[0.040756416, 1.4048712, 0.66148156, -0.10623458, -0.032763038, -0.028767725, 0.0, 0.0]",0,10.988531351089478
"[-0.05203743, 0.14275998, 0.019265864, 0.0013309146, -0.036317512, -0.010389017, 0.0, 0.0]","[0.018790627, 1.4082706, 0.30715594, -0.04713674, -0.02360991, -0.049611412, 0.0, 0.0]",0,10.988531351089478
"[-0.45769817, 1.1064649, -0.025081908, -0.007563028, -0.010754443, -0.02688245, 0.0, 0.0]","[0.04220543, 1.3791895, 0.684936, -0.29388556, -0.030619824, -0.011530224, 0.0, 0.0]",2,10.944239377975464
"[-0.45769817, 1.1064649, -0.025081908, -0.007563028, -0.010754443, -0.02688245, 0.0, 0.0]","[-0.036707114, 1.4424447, -0.603702, 0.16723062, 0.036719196, 0.064446285, 0.0, 0.0]",2,10.944239377975464
"[-0.45769817, 1.1064649, -0.025081908, -0.007563028, -0.010754443, -0.02688245, 0.0, 0.0]","[-0.021651745, 1.3957078, -0.35332093, -0.17981489, 0.025596727, 0.0374275, 0.0, 0.0]",2,10.944239377975464
"[-0.45769817, 1.1064649, -0.025081908, -0.007563028, -0.010754443, -0.02688245, 0.0, 0.0]","[-0.025801849, 1.3649167, -0.42890137, -0.36164862, 0.021419631, 0.008849806, 0.0, 0.0]",2,10.944239377975464
"[-0.45769817, 1.1064649, -0.025081908, -0.007563028, -0.010754443, -0.02688245, 0.0, 0.0]","[-0.036426164, 1.3465402, -0.5857544, -0.5433262, 0.021832917, -0.02816861, 0.0, 0.0]",2,10.944239377975464
"[0.15670928, 0.92071766, 0.0076075895, 0.0328391, 0.008152665, 0.01899676, 0.0, 0.0]","[0.04019604, 1.3877196, 0.6494411, -0.23818852, -0.025839398, 0.014118199, 0.0, 0.0]",3,10.018434286117554
"[0.15670928, 0.92071766, 0.0076075895, 0.0328391, 0.008152665, 0.01899676, 0.0, 0.0]","[0.040939808, 1.3800932, 0.667973, -0.29427156, -0.039762706, -0.047291614, 0.0, 0.0]",3,10.018434286117554
"[0.15670928, 0.92071766, 0.0076075895, 0.0328391, 0.008152665, 0.01899676, 0.0, 0.0]","[0.024879456, 1.3742087, 0.40085778, -0.2810654, -0.017686533, -0.039731666, 0.0, 0.0]",3,10.018434286117554
"[0.15670928, 0.92071766, 0.0076075895, 0.0328391, 0.008152665, 0.01899676, 0.0, 0.0]","[0.02787838, 1.3681911, 0.47115812, -0.31770536, -0.026130587, -0.039168585, 0.0, 0.0]",3,10.018434286117554
"[0.30617276, 1.2929357, 0.053407054, -0.07496157, 0.25465482, -0.32107204, 0.0, 0.0]","[0.04237566, 1.4094836, 0.68527544, -0.06881678, -0.033486616, -0.0130360965, 0.0, 0.0]",2,10.520798921585083
"[0.30617276, 1.2929357, 0.053407054, -0.07496157, 0.25465482, -0.32107204, 0.0, 0.0]","[0.03717909, 1.4505521, 0.61072195, 0.2273366, -0.03936978, -0.06813956, 0.0, 0.0]",2,10.520798921585083
"[0.30617276, 1.2929357, 0.053407054, -0.07496157, 0.25465482, -0.32107204, 0.0, 0.0]","[-0.035763167, 1.4519454, -0.5767596, 0.23699546, 0.016571213, -0.03381666, 0.0, 0.0]",2,10.520798921585083
"[0.30617276, 1.2929357, 0.053407054, -0.07496157, 0.25465482, -0.32107204, 0.0, 0.0]","[-0.03418665, 1.3525424, -0.56506336, -0.4539316, 0.025135564, 0.01457299, 0.0, 0.0]",2,10.520798921585083
